route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
3778_48886,129,3778_1,Brides Glen,193.MF-BH.93-GRN-y11,0,3778_7778148_Txc104989,3778_1
3778_48886,129,3778_10,Brides Glen,196.MF-BH.93-GRN-y11,0,3778_7778148_Txc104998,3778_2
3778_48886,130,3778_1001,Sandyford,241.Sat.93-GRN-y11-1,0,3778_7778148_Txc105158,3778_4
3778_48886,131,3778_1002,Sandyford,241.gf.93-GRN-y11-16,0,3778_7778148_Txc105159,3778_4
3778_48886,129,3778_1003,Sandyford,354.MF-BH.93-GRN-y11,0,3778_7778148_Txc105380,3778_4
3778_48886,130,3778_1007,Brides Glen,240.Sat.93-GRN-y11-1,0,3778_7778148_Txc105155,3778_5
3778_48886,131,3778_1008,Brides Glen,240.gf.93-GRN-y11-16,0,3778_7778148_Txc105156,3778_5
3778_48886,129,3778_101,Sandyford,216.MF-BH.93-GRN-y11,0,3778_7778148_Txc105070,3778_7
3778_48886,129,3778_1012,Brides Glen,353.MF-BH.93-GRN-y11,0,3778_7778148_Txc105379,3778_5
3778_48886,132,3778_1013,Brides Glen,142.SuBH.93-GRN-y11-,0,3778_7778148_Txc104802,3778_1
3778_48886,129,3778_1018,Sandyford,356.MF-BH.93-GRN-y11,0,3778_7778148_Txc105382,3778_4
3778_48886,130,3778_1019,Sandyford,243.Sat.93-GRN-y11-1,0,3778_7778148_Txc105164,3778_4
3778_48886,130,3778_102,Brides Glen,144.Sat.93-GRN-y11-1,0,3778_7778148_Txc104809,3778_1
3778_48886,131,3778_1020,Sandyford,243.gf.93-GRN-y11-16,0,3778_7778148_Txc105165,3778_4
3778_48886,130,3778_1024,Brides Glen,242.Sat.93-GRN-y11-1,0,3778_7778148_Txc105161,3778_5
3778_48886,131,3778_1025,Brides Glen,242.gf.93-GRN-y11-16,0,3778_7778148_Txc105162,3778_5
3778_48886,129,3778_1026,Brides Glen,355.MF-BH.93-GRN-y11,0,3778_7778148_Txc105381,3778_5
3778_48886,131,3778_103,Brides Glen,144.gf.93-GRN-y11-16,0,3778_7778148_Txc104811,3778_1
3778_48886,132,3778_1030,Brides Glen,143.SuBH.93-GRN-y11-,0,3778_7778148_Txc104806,3778_1
3778_48886,129,3778_1035,Sandyford,358.MF-BH.93-GRN-y11,0,3778_7778148_Txc105384,3778_4
3778_48886,130,3778_1036,Sandyford,245.Sat.93-GRN-y11-1,0,3778_7778148_Txc105170,3778_4
3778_48886,131,3778_1037,Sandyford,245.gf.93-GRN-y11-16,0,3778_7778148_Txc105171,3778_4
3778_48886,129,3778_1040,Brides Glen,357.MF-BH.93-GRN-y11,0,3778_7778148_Txc105383,3778_5
3778_48886,130,3778_1041,Brides Glen,244.Sat.93-GRN-y11-1,0,3778_7778148_Txc105167,3778_5
3778_48886,131,3778_1042,Brides Glen,244.gf.93-GRN-y11-16,0,3778_7778148_Txc105168,3778_5
3778_48886,132,3778_1045,Brides Glen,144.SuBH.93-GRN-y11-,0,3778_7778148_Txc104810,3778_1
3778_48886,129,3778_1050,Sandyford,360.MF-BH.93-GRN-y11,0,3778_7778148_Txc105390,3778_4
3778_48886,130,3778_1051,Sandyford,247.Sat.93-GRN-y11-1,0,3778_7778148_Txc105176,3778_4
3778_48886,131,3778_1052,Sandyford,247.gf.93-GRN-y11-16,0,3778_7778148_Txc105177,3778_4
3778_48886,129,3778_1055,Brides Glen,359.MF-BH.93-GRN-y11,0,3778_7778148_Txc105385,3778_5
3778_48886,130,3778_1056,Brides Glen,246.Sat.93-GRN-y11-1,0,3778_7778148_Txc105173,3778_5
3778_48886,131,3778_1057,Brides Glen,246.gf.93-GRN-y11-16,0,3778_7778148_Txc105174,3778_5
3778_48886,132,3778_1060,Brides Glen,145.SuBH.93-GRN-y11-,0,3778_7778148_Txc104814,3778_1
3778_48886,129,3778_1065,Sandyford,362.MF-BH.93-GRN-y11,0,3778_7778148_Txc105392,3778_4
3778_48886,130,3778_1066,Sandyford,249.Sat.93-GRN-y11-1,0,3778_7778148_Txc105182,3778_4
3778_48886,131,3778_1067,Sandyford,249.gf.93-GRN-y11-16,0,3778_7778148_Txc105183,3778_4
3778_48886,129,3778_1068,Brides Glen,361.MF-BH.93-GRN-y11,0,3778_7778148_Txc105391,3778_5
3778_48886,129,3778_107,Sandyford,220.MF-BH.93-GRN-y11,0,3778_7778148_Txc105086,3778_4
3778_48886,132,3778_1071,Brides Glen,146.SuBH.93-GRN-y11-,0,3778_7778148_Txc104818,3778_1
3778_48886,129,3778_1076,Sandyford,364.MF-BH.93-GRN-y11,0,3778_7778148_Txc105394,3778_4
3778_48886,130,3778_1077,Brides Glen,248.Sat.93-GRN-y11-1,0,3778_7778148_Txc105179,3778_5
3778_48886,131,3778_1078,Brides Glen,248.gf.93-GRN-y11-16,0,3778_7778148_Txc105180,3778_5
3778_48886,129,3778_108,Brides Glen,219.MF-BH.93-GRN-y11,0,3778_7778148_Txc105079,3778_5
3778_48886,129,3778_1081,Brides Glen,363.MF-BH.93-GRN-y11,0,3778_7778148_Txc105393,3778_5
3778_48886,130,3778_1082,Sandyford,251.Sat.93-GRN-y11-1,0,3778_7778148_Txc105192,3778_4
3778_48886,131,3778_1083,Sandyford,251.gf.93-GRN-y11-16,0,3778_7778148_Txc105193,3778_4
3778_48886,132,3778_1086,Brides Glen,147.SuBH.93-GRN-y11-,0,3778_7778148_Txc104822,3778_1
3778_48886,129,3778_109,Sandyford,222.MF-BH.93-GRN-y11,0,3778_7778148_Txc105092,3778_4
3778_48886,129,3778_1091,Sandyford,366.MF-BH.93-GRN-y11,0,3778_7778148_Txc105396,3778_4
3778_48886,130,3778_1092,Brides Glen,250.Sat.93-GRN-y11-1,0,3778_7778148_Txc105189,3778_5
3778_48886,131,3778_1093,Brides Glen,250.gf.93-GRN-y11-16,0,3778_7778148_Txc105190,3778_5
3778_48886,129,3778_1096,Brides Glen,365.MF-BH.93-GRN-y11,0,3778_7778148_Txc105395,3778_5
3778_48886,132,3778_1097,Brides Glen,148.SuBH.93-GRN-y11-,0,3778_7778148_Txc104826,3778_1
3778_48886,130,3778_11,Brides Glen,135.Sat.93-GRN-y11-1,0,3778_7778148_Txc104769,3778_2
3778_48886,132,3778_110,Brides Glen,85.SuBH.93-GRN-y11-1,0,3778_7778148_Txc105628,3778_1
3778_48886,129,3778_1102,Sandyford,368.MF-BH.93-GRN-y11,0,3778_7778148_Txc105398,3778_4
3778_48886,130,3778_1103,Sandyford,253.Sat.93-GRN-y11-1,0,3778_7778148_Txc105198,3778_4
3778_48886,131,3778_1104,Sandyford,253.gf.93-GRN-y11-16,0,3778_7778148_Txc105199,3778_4
3778_48886,130,3778_1107,Brides Glen,252.Sat.93-GRN-y11-1,0,3778_7778148_Txc105195,3778_5
3778_48886,131,3778_1108,Brides Glen,252.gf.93-GRN-y11-16,0,3778_7778148_Txc105196,3778_5
3778_48886,129,3778_1111,Brides Glen,367.MF-BH.93-GRN-y11,0,3778_7778148_Txc105397,3778_5
3778_48886,132,3778_1112,Brides Glen,149.SuBH.93-GRN-y11-,0,3778_7778148_Txc104830,3778_1
3778_48886,129,3778_1113,Brides Glen,370.MF-BH.93-GRN-y11,0,3778_7778148_Txc105404,3778_1
3778_48886,130,3778_1118,Sandyford,255.Sat.93-GRN-y11-1,0,3778_7778148_Txc105204,3778_4
3778_48886,131,3778_1119,Sandyford,255.gf.93-GRN-y11-16,0,3778_7778148_Txc105205,3778_4
3778_48886,129,3778_1122,Sandyford,369.MF-BH.93-GRN-y11,0,3778_7778148_Txc105399,3778_8
3778_48886,130,3778_1123,Brides Glen,254.Sat.93-GRN-y11-1,0,3778_7778148_Txc105201,3778_5
3778_48886,131,3778_1124,Brides Glen,254.gf.93-GRN-y11-16,0,3778_7778148_Txc105202,3778_5
3778_48886,132,3778_1127,Brides Glen,150.SuBH.93-GRN-y11-,0,3778_7778148_Txc104838,3778_1
3778_48886,129,3778_1128,Brides Glen,372.MF-BH.93-GRN-y11,0,3778_7778148_Txc105406,3778_1
3778_48886,130,3778_1133,Sandyford,257.Sat.93-GRN-y11-1,0,3778_7778148_Txc105210,3778_4
3778_48886,131,3778_1134,Sandyford,257.gf.93-GRN-y11-16,0,3778_7778148_Txc105211,3778_4
3778_48886,129,3778_1135,Sandyford,371.MF-BH.93-GRN-y11,0,3778_7778148_Txc105405,3778_8
3778_48886,130,3778_1138,Brides Glen,256.Sat.93-GRN-y11-1,0,3778_7778148_Txc105207,3778_5
3778_48886,131,3778_1139,Brides Glen,256.gf.93-GRN-y11-16,0,3778_7778148_Txc105208,3778_5
3778_48886,130,3778_114,Brides Glen,145.Sat.93-GRN-y11-1,0,3778_7778148_Txc104813,3778_1
3778_48886,132,3778_1142,Brides Glen,151.SuBH.93-GRN-y11-,0,3778_7778148_Txc104842,3778_1
3778_48886,129,3778_1143,Brides Glen,373.MF-BH.93-GRN-y11,0,3778_7778148_Txc105407,3778_1
3778_48886,130,3778_1148,Sandyford,259.Sat.93-GRN-y11-1,0,3778_7778148_Txc105216,3778_4
3778_48886,131,3778_1149,Sandyford,259.gf.93-GRN-y11-16,0,3778_7778148_Txc105217,3778_4
3778_48886,131,3778_115,Brides Glen,145.gf.93-GRN-y11-16,0,3778_7778148_Txc104815,3778_1
3778_48886,130,3778_1152,Brides Glen,258.Sat.93-GRN-y11-1,0,3778_7778148_Txc105213,3778_5
3778_48886,131,3778_1153,Brides Glen,258.gf.93-GRN-y11-16,0,3778_7778148_Txc105214,3778_5
3778_48886,132,3778_1156,Brides Glen,152.SuBH.93-GRN-y11-,0,3778_7778148_Txc104846,3778_1
3778_48886,129,3778_1157,Brides Glen,374.MF-BH.93-GRN-y11,0,3778_7778148_Txc105408,3778_1
3778_48886,130,3778_1162,Sandyford,261.Sat.93-GRN-y11-1,0,3778_7778148_Txc105226,3778_4
3778_48886,131,3778_1163,Sandyford,261.gf.93-GRN-y11-16,0,3778_7778148_Txc105227,3778_4
3778_48886,130,3778_1166,Brides Glen,260.Sat.93-GRN-y11-1,0,3778_7778148_Txc105223,3778_5
3778_48886,131,3778_1167,Brides Glen,260.gf.93-GRN-y11-16,0,3778_7778148_Txc105224,3778_5
3778_48886,132,3778_1170,Brides Glen,153.SuBH.93-GRN-y11-,0,3778_7778148_Txc104850,3778_1
3778_48886,129,3778_1171,Brides Glen,375.MF-BH.93-GRN-y11,0,3778_7778148_Txc105409,3778_1
3778_48886,130,3778_1176,Sandyford,263.Sat.93-GRN-y11-1,0,3778_7778148_Txc105232,3778_4
3778_48886,131,3778_1177,Sandyford,263.gf.93-GRN-y11-16,0,3778_7778148_Txc105233,3778_4
3778_48886,130,3778_1180,Brides Glen,262.Sat.93-GRN-y11-1,0,3778_7778148_Txc105229,3778_5
3778_48886,131,3778_1181,Brides Glen,262.gf.93-GRN-y11-16,0,3778_7778148_Txc105230,3778_5
3778_48886,132,3778_1184,Brides Glen,154.SuBH.93-GRN-y11-,0,3778_7778148_Txc104854,3778_1
3778_48886,130,3778_1185,Brides Glen,264.Sat.93-GRN-y11-1,0,3778_7778148_Txc105235,3778_1
3778_48886,131,3778_1186,Brides Glen,264.gf.93-GRN-y11-16,0,3778_7778148_Txc105236,3778_1
3778_48886,129,3778_1187,Brides Glen,376.MF-BH.93-GRN-y11,0,3778_7778148_Txc105410,3778_1
3778_48886,129,3778_119,Brides Glen,221.MF-BH.93-GRN-y11,0,3778_7778148_Txc105089,3778_5
3778_48886,132,3778_1194,Brides Glen,155.SuBH.93-GRN-y11-,0,3778_7778148_Txc104858,3778_1
3778_48886,130,3778_1195,Brides Glen,265.Sat.93-GRN-y11-1,0,3778_7778148_Txc105238,3778_1
3778_48886,131,3778_1196,Brides Glen,265.gf.93-GRN-y11-16,0,3778_7778148_Txc105239,3778_1
3778_48886,129,3778_1197,Brides Glen,377.MF-BH.93-GRN-y11,0,3778_7778148_Txc105411,3778_1
3778_48886,131,3778_12,Brides Glen,135.gf.93-GRN-y11-16,0,3778_7778148_Txc104771,3778_2
3778_48886,129,3778_120,Sandyford,224.MF-BH.93-GRN-y11,0,3778_7778148_Txc105098,3778_4
3778_48886,132,3778_1204,Brides Glen,156.SuBH.93-GRN-y11-,0,3778_7778148_Txc104862,3778_1
3778_48886,130,3778_1205,Brides Glen,266.Sat.93-GRN-y11-1,0,3778_7778148_Txc105241,3778_1
3778_48886,131,3778_1206,Brides Glen,266.gf.93-GRN-y11-16,0,3778_7778148_Txc105242,3778_1
3778_48886,129,3778_1207,Brides Glen,378.MF-BH.93-GRN-y11,0,3778_7778148_Txc105412,3778_1
3778_48886,132,3778_121,Brides Glen,82.SuBH.93-GRN-y11-1,0,3778_7778148_Txc105616,3778_2
3778_48886,132,3778_1214,Brides Glen,157.SuBH.93-GRN-y11-,0,3778_7778148_Txc104866,3778_1
3778_48886,130,3778_1215,Brides Glen,267.Sat.93-GRN-y11-1,0,3778_7778148_Txc105244,3778_1
3778_48886,131,3778_1216,Brides Glen,267.gf.93-GRN-y11-16,0,3778_7778148_Txc105245,3778_1
3778_48886,129,3778_1217,Brides Glen,379.MF-BH.93-GRN-y11,0,3778_7778148_Txc105413,3778_1
3778_48886,130,3778_1224,Brides Glen,268.Sat.93-GRN-y11-1,0,3778_7778148_Txc105247,3778_1
3778_48886,131,3778_1225,Brides Glen,268.gf.93-GRN-y11-16,0,3778_7778148_Txc105248,3778_1
3778_48886,129,3778_1226,Brides Glen,380.MF-BH.93-GRN-y11,0,3778_7778148_Txc105418,3778_1
3778_48886,130,3778_1229,Brides Glen,269.Sat.93-GRN-y11-1,0,3778_7778148_Txc105250,3778_1
3778_48886,131,3778_1230,Brides Glen,269.gf.93-GRN-y11-16,0,3778_7778148_Txc105251,3778_1
3778_48886,129,3778_1231,Brides Glen,381.MF-BH.93-GRN-y11,0,3778_7778148_Txc105419,3778_1
3778_48886,130,3778_1234,Brides Glen,270.Sat.93-GRN-y11-1,0,3778_7778148_Txc105257,3778_1
3778_48886,131,3778_1235,Brides Glen,270.gf.93-GRN-y11-16,0,3778_7778148_Txc105258,3778_1
3778_48886,129,3778_1236,Brides Glen,382.MF-BH.93-GRN-y11,0,3778_7778148_Txc105420,3778_1
3778_48886,130,3778_1239,Brides Glen,271.Sat.93-GRN-y11-1,0,3778_7778148_Txc105260,3778_1
3778_48886,131,3778_1240,Brides Glen,271.gf.93-GRN-y11-16,0,3778_7778148_Txc105261,3778_1
3778_48886,129,3778_1241,Brides Glen,383.MF-BH.93-GRN-y11,0,3778_7778148_Txc105421,3778_1
3778_48886,132,3778_125,Brides Glen,86.SuBH.93-GRN-y11-1,0,3778_7778148_Txc105632,3778_1
3778_48886,129,3778_1250,Broombridge,2.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105010,3778_12
3778_48886,129,3778_1251,Broombridge,3.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105298,3778_13
3778_48886,129,3778_1252,Broombridge,1.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc104608,3778_11
3778_48886,129,3778_1253,Broombridge,5.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105470,3778_13
3778_48886,129,3778_1254,Parnell,4.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105426,3778_15
3778_48886,129,3778_1255,Broombridge,7.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105558,3778_13
3778_48886,129,3778_1256,Parnell,6.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105514,3778_15
3778_48886,129,3778_1257,Parnell,9.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105646,3778_14
3778_48886,130,3778_1258,Broombridge,2.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105011,3778_12
3778_48886,131,3778_1259,Broombridge,2.gf.93-GRN-y11-16.1,1,3778_7778148_Txc105013,3778_12
3778_48886,130,3778_1260,Broombridge,3.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105299,3778_13
3778_48886,131,3778_1261,Broombridge,3.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105301,3778_13
3778_48886,129,3778_1268,Parnell,11.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104656,3778_14
3778_48886,129,3778_1269,Broombridge,8.MF-BH.93-GRN-y11-1,1,3778_7778148_Txc105602,3778_12
3778_48886,130,3778_1270,Broombridge,1.Sat.93-GRN-y11-16.,1,3778_7778148_Txc104609,3778_11
3778_48886,131,3778_1271,Broombridge,1.gf.93-GRN-y11-16.4,1,3778_7778148_Txc104611,3778_11
3778_48886,129,3778_1275,Parnell,13.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104744,3778_14
3778_48886,129,3778_1276,Broombridge,10.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104612,3778_12
3778_48886,130,3778_1277,Broombridge,4.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105427,3778_13
3778_48886,131,3778_1278,Broombridge,4.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105429,3778_13
3778_48886,129,3778_1282,Parnell,15.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104832,3778_14
3778_48886,129,3778_1283,Broombridge,12.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104700,3778_12
3778_48886,132,3778_1284,Broombridge,2.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105012,3778_12
3778_48886,132,3778_1285,Broombridge,3.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105300,3778_13
3778_48886,129,3778_129,Brides Glen,223.MF-BH.93-GRN-y11,0,3778_7778148_Txc105095,3778_5
3778_48886,129,3778_1292,Parnell,17.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104908,3778_14
3778_48886,129,3778_1293,Broombridge,14.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104788,3778_12
3778_48886,132,3778_1294,Broombridge,1.SuBH.93-GRN-y11-16,1,3778_7778148_Txc104610,3778_11
3778_48886,130,3778_1298,Broombridge,5.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105471,3778_13
3778_48886,131,3778_1299,Broombridge,5.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105473,3778_13
3778_48886,132,3778_13,Brides Glen,79.SuBH.93-GRN-y11-1,0,3778_7778148_Txc105600,3778_1
3778_48886,129,3778_130,Sandyford,226.MF-BH.93-GRN-y11,0,3778_7778148_Txc105104,3778_4
3778_48886,129,3778_1303,Parnell,19.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104976,3778_14
3778_48886,129,3778_1304,Broombridge,16.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104874,3778_12
3778_48886,132,3778_1305,Broombridge,4.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105428,3778_13
3778_48886,129,3778_1309,Parnell,21.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105048,3778_14
3778_48886,130,3778_131,Brides Glen,146.Sat.93-GRN-y11-1,0,3778_7778148_Txc104817,3778_1
3778_48886,129,3778_1310,Broombridge,18.MF-BH.93-GRN-y11-,1,3778_7778148_Txc104942,3778_12
3778_48886,129,3778_1311,Parnell,23.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105116,3778_14
3778_48886,130,3778_1312,Broombridge,6.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105515,3778_13
3778_48886,131,3778_1313,Broombridge,6.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105517,3778_13
3778_48886,129,3778_1317,Broombridge,20.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105014,3778_12
3778_48886,129,3778_1318,Parnell,25.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105184,3778_14
3778_48886,132,3778_1319,Broombridge,5.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105472,3778_13
3778_48886,131,3778_132,Brides Glen,146.gf.93-GRN-y11-16,0,3778_7778148_Txc104819,3778_1
3778_48886,129,3778_1323,Broombridge,22.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105082,3778_12
3778_48886,129,3778_1324,Parnell,27.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105252,3778_14
3778_48886,130,3778_1325,Broombridge,7.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105559,3778_13
3778_48886,131,3778_1326,Broombridge,7.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105561,3778_13
3778_48886,129,3778_1330,Parnell,28.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105270,3778_14
3778_48886,129,3778_1331,Broombridge,24.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105150,3778_12
3778_48886,129,3778_1332,Parnell,30.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105302,3778_14
3778_48886,129,3778_1333,Broombridge,32.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105330,3778_13
3778_48886,129,3778_1334,Broombridge,26.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105218,3778_12
3778_48886,132,3778_1335,Broombridge,6.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105516,3778_13
3778_48886,130,3778_1336,Broombridge,8.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105603,3778_13
3778_48886,131,3778_1337,Broombridge,8.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105605,3778_13
3778_48886,129,3778_1344,Parnell,34.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105358,3778_14
3778_48886,129,3778_1345,Broombridge,35.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105372,3778_13
3778_48886,129,3778_1346,Broombridge,29.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105284,3778_12
3778_48886,129,3778_1347,Parnell,31.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105316,3778_15
3778_48886,132,3778_1348,Broombridge,7.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105560,3778_13
3778_48886,130,3778_1349,Broombridge,9.Sat.93-GRN-y11-16.,1,3778_7778148_Txc105647,3778_13
3778_48886,131,3778_1350,Broombridge,9.gf.93-GRN-y11-16.2,1,3778_7778148_Txc105649,3778_13
3778_48886,129,3778_1357,Broombridge,38.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105414,3778_13
3778_48886,129,3778_1358,Parnell,33.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105344,3778_15
3778_48886,129,3778_1359,Parnell,40.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105430,3778_14
3778_48886,129,3778_136,Brides Glen,225.MF-BH.93-GRN-y11,0,3778_7778148_Txc105101,3778_5
3778_48886,129,3778_1360,Broombridge,41.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105434,3778_13
3778_48886,130,3778_1361,Broombridge,10.Sat.93-GRN-y11-16,1,3778_7778148_Txc104613,3778_13
3778_48886,131,3778_1362,Broombridge,10.gf.93-GRN-y11-16.,1,3778_7778148_Txc104615,3778_13
3778_48886,129,3778_1363,Parnell,36.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105386,3778_15
3778_48886,132,3778_1364,Broombridge,8.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105604,3778_13
3778_48886,129,3778_137,Sandyford,229.MF-BH.93-GRN-y11,0,3778_7778148_Txc105113,3778_4
3778_48886,129,3778_1371,Parnell,43.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105442,3778_14
3778_48886,129,3778_1372,Parnell,37.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105400,3778_15
3778_48886,129,3778_1373,Broombridge,45.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105450,3778_13
3778_48886,129,3778_1374,Broombridge,39.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105422,3778_12
3778_48886,129,3778_1375,Parnell,46.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105454,3778_14
3778_48886,130,3778_1376,Parnell,11.Sat.93-GRN-y11-16,1,3778_7778148_Txc104657,3778_14
3778_48886,131,3778_1377,Parnell,11.gf.93-GRN-y11-16.,1,3778_7778148_Txc104659,3778_14
3778_48886,132,3778_1378,Broombridge,9.SuBH.93-GRN-y11-16,1,3778_7778148_Txc105648,3778_13
3778_48886,132,3778_138,Brides Glen,87.SuBH.93-GRN-y11-1,0,3778_7778148_Txc105636,3778_1
3778_48886,129,3778_1385,Broombridge,42.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105438,3778_12
3778_48886,129,3778_1386,Parnell,48.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105462,3778_14
3778_48886,129,3778_1387,Broombridge,44.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105446,3778_12
3778_48886,132,3778_1388,Broombridge,10.SuBH.93-GRN-y11-1,1,3778_7778148_Txc104614,3778_13
3778_48886,130,3778_1389,Parnell,13.Sat.93-GRN-y11-16,1,3778_7778148_Txc104745,3778_14
3778_48886,131,3778_1390,Parnell,13.gf.93-GRN-y11-16.,1,3778_7778148_Txc104747,3778_14
3778_48886,129,3778_1398,Parnell,50.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105474,3778_14
3778_48886,129,3778_1399,Broombridge,47.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105458,3778_12
3778_48886,130,3778_1400,Broombridge,12.Sat.93-GRN-y11-16,1,3778_7778148_Txc104701,3778_12
3778_48886,131,3778_1401,Broombridge,12.gf.93-GRN-y11-16.,1,3778_7778148_Txc104703,3778_12
3778_48886,129,3778_1405,Parnell,52.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105482,3778_14
3778_48886,130,3778_1406,Parnell,15.Sat.93-GRN-y11-16,1,3778_7778148_Txc104833,3778_14
3778_48886,131,3778_1407,Parnell,15.gf.93-GRN-y11-16.,1,3778_7778148_Txc104835,3778_14
3778_48886,132,3778_1411,Broombridge,11.SuBH.93-GRN-y11-1,1,3778_7778148_Txc104658,3778_13
3778_48886,129,3778_1416,Broombridge,49.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105466,3778_12
3778_48886,129,3778_1417,Parnell,54.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105490,3778_14
3778_48886,130,3778_1418,Broombridge,14.Sat.93-GRN-y11-16,1,3778_7778148_Txc104789,3778_12
3778_48886,131,3778_1419,Broombridge,14.gf.93-GRN-y11-16.,1,3778_7778148_Txc104791,3778_12
3778_48886,129,3778_142,Sandyford,227.MF-BH.93-GRN-y11,0,3778_7778148_Txc105107,3778_8
3778_48886,129,3778_1423,Broombridge,51.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105478,3778_12
3778_48886,130,3778_1424,Parnell,17.Sat.93-GRN-y11-16,1,3778_7778148_Txc104909,3778_14
3778_48886,131,3778_1425,Parnell,17.gf.93-GRN-y11-16.,1,3778_7778148_Txc104911,3778_14
3778_48886,132,3778_1429,Broombridge,12.SuBH.93-GRN-y11-1,1,3778_7778148_Txc104702,3778_13
3778_48886,130,3778_143,Brides Glen,147.Sat.93-GRN-y11-1,0,3778_7778148_Txc104821,3778_1
3778_48886,129,3778_1434,Parnell,56.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105498,3778_14
3778_48886,129,3778_1435,Broombridge,53.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105486,3778_12
3778_48886,129,3778_1436,Broombridge,57.MF-BH.93-GRN-y11-,1,3778_7778148_Txc105502,3778_13
3778_48886,130,3778_1437,Broombridge,16.Sat.93-GRN-y11-16,1,3778_7778148_Txc104875,3778_12
3778_48886,131,3778_1438,Broombridge,16.gf.93-GRN-y11-16.,1,3778_7778148_Txc104877,3778_12
3778_48886,131,3778_144,Brides Glen,147.gf.93-GRN-y11-16,0,3778_7778148_Txc104823,3778_1
3778_48886,130,3778_1442,Parnell,19.Sat.93-GRN-y11-16,1,3778_7778148_Txc104977,3778_14
3778_48886,131,3778_1443,Parnell,19.gf.93-GRN-y11-16.,1,3778_7778148_Txc104979,3778_14
